"SK_CONSTRUTOR","SK_PILOTO","SK_GRANDE_PREMIO","SK_DATA","SK_STATUS","POSICAO_TREINO","POSICAO_GP","PTS_PILOTO"
18,40,80,741,29,19,"\N",0
22,13,80,741,9,19,"\N",0
19,32,80,741,32,19,"\N",0
6,4,80,741,1,20,"1",10
17,8,80,741,1,20,"2",8
15,30,80,741,1,20,"3",6
16,18,80,741,11,20,"4",5
20,15,80,741,11,20,"5",4
21,21,80,741,11,20,"6",3
19,23,80,741,11,20,"7",2
22,35,80,741,11,20,"8",1
18,22,80,741,11,20,"9",0
6,14,80,741,11,20,"10",0
3,11,80,741,11,20,"11",0
16,17,80,741,12,20,"12",0
17,33,80,741,13,20,"13",0
1,2,80,741,14,20,"14",0
15,39,80,741,14,20,"15",0
20,31,80,741,5,20,"\N",0
21,27,80,741,29,20,"\N",0
18,40,80,741,29,20,"\N",0
22,13,80,741,9,20,"\N",0
19,32,80,741,32,20,"\N",0
1,31,81,742,1,1,"1",10
6,4,81,742,1,1,"2",8
15,8,81,742,1,1,"3",6
16,21,81,742,1,1,"4",5
21,18,81,742,1,1,"5",4
19,30,81,742,1,1,"6",3
20,22,81,742,1,1,"7",2
22,23,81,742,1,1,"8",1
3,15,81,742,1,1,"9",0
18,13,81,742,11,1,"10",0
17,17,81,742,11,1,"11",0
6,2,81,742,11,1,"12",0
19,14,81,742,11,1,"13",0
16,35,81,742,11,1,"14",0
1,32,81,742,11,1,"15",0
20,11,81,742,12,1,"16",0
22,33,81,742,12,1,"17",0
21,27,81,742,13,1,"18",0
15,40,81,742,14,1,"19",0
3,39,81,742,10,1,"\N",0
1,31,81,742,1,2,"1",10
6,4,81,742,1,2,"2",8
15,8,81,742,1,2,"3",6
16,21,81,742,1,2,"4",5
21,18,81,742,1,2,"5",4
19,30,81,742,1,2,"6",3
20,22,81,742,1,2,"7",2
22,23,81,742,1,2,"8",1
3,15,81,742,1,2,"9",0
18,13,81,742,11,2,"10",0
17,17,81,742,11,2,"11",0
6,2,81,742,11,2,"12",0
19,14,81,742,11,2,"13",0
16,35,81,742,11,2,"14",0
1,32,81,742,11,2,"15",0
20,11,81,742,12,2,"16",0
22,33,81,742,12,2,"17",0
21,27,81,742,13,2,"18",0
15,40,81,742,14,2,"19",0
3,39,81,742,10,2,"\N",0
1,31,81,742,1,3,"1",10
6,4,81,742,1,3,"2",8
15,8,81,742,1,3,"3",6
16,21,81,742,1,3,"4",5
21,18,81,742,1,3,"5",4
19,30,81,742,1,3,"6",3
20,22,81,742,1,3,"7",2
22,23,81,742,1,3,"8",1
3,15,81,742,1,3,"9",0
18,13,81,742,11,3,"10",0
17,17,81,742,11,3,"11",0
6,2,81,742,11,3,"12",0
19,14,81,742,11,3,"13",0
16,35,81,742,11,3,"14",0
1,32,81,742,11,3,"15",0
20,11,81,742,12,3,"16",0
22,33,81,742,12,3,"17",0
21,27,81,742,13,3,"18",0
15,40,81,742,14,3,"19",0
3,39,81,742,10,3,"\N",0
1,31,81,742,1,4,"1",10
6,4,81,742,1,4,"2",8
15,8,81,742,1,4,"3",6
16,21,81,742,1,4,"4",5
21,18,81,742,1,4,"5",4
19,30,81,742,1,4,"6",3
20,22,81,742,1,4,"7",2
22,23,81,742,1,4,"8",1
3,15,81,742,1,4,"9",0
18,13,81,742,11,4,"10",0
17,17,81,742,11,4,"11",0
6,2,81,742,11,4,"12",0
19,14,81,742,11,4,"13",0
16,35,81,742,11,4,"14",0
1,32,81,742,11,4,"15",0
20,11,81,742,12,4,"16",0
22,33,81,742,12,4,"17",0
21,27,81,742,13,4,"18",0
15,40,81,742,14,4,"19",0
3,39,81,742,10,4,"\N",0
1,31,81,742,1,5,"1",10
6,4,81,742,1,5,"2",8
15,8,81,742,1,5,"3",6
16,21,81,742,1,5,"4",5
21,18,81,742,1,5,"5",4
19,30,81,742,1,5,"6",3
20,22,81,742,1,5,"7",2
22,23,81,742,1,5,"8",1
3,15,81,742,1,5,"9",0
18,13,81,742,11,5,"10",0
17,17,81,742,11,5,"11",0
6,2,81,742,11,5,"12",0
19,14,81,742,11,5,"13",0
16,35,81,742,11,5,"14",0
1,32,81,742,11,5,"15",0
20,11,81,742,12,5,"16",0
22,33,81,742,12,5,"17",0
21,27,81,742,13,5,"18",0
15,40,81,742,14,5,"19",0
3,39,81,742,10,5,"\N",0
1,31,81,742,1,6,"1",10
6,4,81,742,1,6,"2",8
15,8,81,742,1,6,"3",6
16,21,81,742,1,6,"4",5
21,18,81,742,1,6,"5",4
19,30,81,742,1,6,"6",3
20,22,81,742,1,6,"7",2
22,23,81,742,1,6,"8",1
3,15,81,742,1,6,"9",0
18,13,81,742,11,6,"10",0
17,17,81,742,11,6,"11",0
6,2,81,742,11,6,"12",0
19,14,81,742,11,6,"13",0
16,35,81,742,11,6,"14",0
1,32,81,742,11,6,"15",0
20,11,81,742,12,6,"16",0
22,33,81,742,12,6,"17",0
21,27,81,742,13,6,"18",0
15,40,81,742,14,6,"19",0
3,39,81,742,10,6,"\N",0
1,31,81,742,1,7,"1",10
6,4,81,742,1,7,"2",8
15,8,81,742,1,7,"3",6
16,21,81,742,1,7,"4",5
21,18,81,742,1,7,"5",4
19,30,81,742,1,7,"6",3
20,22,81,742,1,7,"7",2
22,23,81,742,1,7,"8",1
3,15,81,742,1,7,"9",0
18,13,81,742,11,7,"10",0
17,17,81,742,11,7,"11",0
6,2,81,742,11,7,"12",0
19,14,81,742,11,7,"13",0
16,35,81,742,11,7,"14",0
1,32,81,742,11,7,"15",0
20,11,81,742,12,7,"16",0
22,33,81,742,12,7,"17",0
21,27,81,742,13,7,"18",0
15,40,81,742,14,7,"19",0
3,39,81,742,10,7,"\N",0
1,31,81,742,1,8,"1",10
6,4,81,742,1,8,"2",8
15,8,81,742,1,8,"3",6
16,21,81,742,1,8,"4",5
21,18,81,742,1,8,"5",4
19,30,81,742,1,8,"6",3
20,22,81,742,1,8,"7",2
22,23,81,742,1,8,"8",1
3,15,81,742,1,8,"9",0
18,13,81,742,11,8,"10",0
17,17,81,742,11,8,"11",0
6,2,81,742,11,8,"12",0
19,14,81,742,11,8,"13",0
16,35,81,742,11,8,"14",0
1,32,81,742,11,8,"15",0
20,11,81,742,12,8,"16",0
22,33,81,742,12,8,"17",0
21,27,81,742,13,8,"18",0
15,40,81,742,14,8,"19",0
3,39,81,742,10,8,"\N",0
1,31,81,742,1,9,"1",10
6,4,81,742,1,9,"2",8
15,8,81,742,1,9,"3",6
16,21,81,742,1,9,"4",5
21,18,81,742,1,9,"5",4
19,30,81,742,1,9,"6",3
20,22,81,742,1,9,"7",2
22,23,81,742,1,9,"8",1
3,15,81,742,1,9,"9",0
18,13,81,742,11,9,"10",0
17,17,81,742,11,9,"11",0
6,2,81,742,11,9,"12",0
19,14,81,742,11,9,"13",0
16,35,81,742,11,9,"14",0
1,32,81,742,11,9,"15",0
20,11,81,742,12,9,"16",0
22,33,81,742,12,9,"17",0
21,27,81,742,13,9,"18",0
15,40,81,742,14,9,"19",0
3,39,81,742,10,9,"\N",0
1,31,81,742,1,10,"1",10
6,4,81,742,1,10,"2",8
15,8,81,742,1,10,"3",6
16,21,81,742,1,10,"4",5
21,18,81,742,1,10,"5",4
19,30,81,742,1,10,"6",3
20,22,81,742,1,10,"7",2
22,23,81,742,1,10,"8",1
3,15,81,742,1,10,"9",0
18,13,81,742,11,10,"10",0
17,17,81,742,11,10,"11",0
6,2,81,742,11,10,"12",0
19,14,81,742,11,10,"13",0
16,35,81,742,11,10,"14",0
1,32,81,742,11,10,"15",0
20,11,81,742,12,10,"16",0
22,33,81,742,12,10,"17",0
21,27,81,742,13,10,"18",0
15,40,81,742,14,10,"19",0
3,39,81,742,10,10,"\N",0
1,31,81,742,1,11,"1",10
6,4,81,742,1,11,"2",8
15,8,81,742,1,11,"3",6
16,21,81,742,1,11,"4",5
21,18,81,742,1,11,"5",4
19,30,81,742,1,11,"6",3
20,22,81,742,1,11,"7",2
22,23,81,742,1,11,"8",1
3,15,81,742,1,11,"9",0
18,13,81,742,11,11,"10",0
17,17,81,742,11,11,"11",0
6,2,81,742,11,11,"12",0
19,14,81,742,11,11,"13",0
16,35,81,742,11,11,"14",0
1,32,81,742,11,11,"15",0
20,11,81,742,12,11,"16",0
22,33,81,742,12,11,"17",0
21,27,81,742,13,11,"18",0
15,40,81,742,14,11,"19",0
3,39,81,742,10,11,"\N",0
1,31,81,742,1,12,"1",10
6,4,81,742,1,12,"2",8
15,8,81,742,1,12,"3",6
16,21,81,742,1,12,"4",5
21,18,81,742,1,12,"5",4
19,30,81,742,1,12,"6",3
20,22,81,742,1,12,"7",2
22,23,81,742,1,12,"8",1
3,15,81,742,1,12,"9",0
18,13,81,742,11,12,"10",0
17,17,81,742,11,12,"11",0
6,2,81,742,11,12,"12",0
19,14,81,742,11,12,"13",0
16,35,81,742,11,12,"14",0
1,32,81,742,11,12,"15",0
20,11,81,742,12,12,"16",0
22,33,81,742,12,12,"17",0
21,27,81,742,13,12,"18",0
15,40,81,742,14,12,"19",0
3,39,81,742,10,12,"\N",0
1,31,81,742,1,13,"1",10
6,4,81,742,1,13,"2",8
15,8,81,742,1,13,"3",6
16,21,81,742,1,13,"4",5
21,18,81,742,1,13,"5",4
19,30,81,742,1,13,"6",3
20,22,81,742,1,13,"7",2
22,23,81,742,1,13,"8",1
3,15,81,742,1,13,"9",0
18,13,81,742,11,13,"10",0
17,17,81,742,11,13,"11",0
6,2,81,742,11,13,"12",0
19,14,81,742,11,13,"13",0
16,35,81,742,11,13,"14",0
1,32,81,742,11,13,"15",0
20,11,81,742,12,13,"16",0
22,33,81,742,12,13,"17",0
21,27,81,742,13,13,"18",0
15,40,81,742,14,13,"19",0
3,39,81,742,10,13,"\N",0
1,31,81,742,1,14,"1",10
6,4,81,742,1,14,"2",8
15,8,81,742,1,14,"3",6
16,21,81,742,1,14,"4",5
21,18,81,742,1,14,"5",4
19,30,81,742,1,14,"6",3
20,22,81,742,1,14,"7",2
22,23,81,742,1,14,"8",1
3,15,81,742,1,14,"9",0
18,13,81,742,11,14,"10",0
17,17,81,742,11,14,"11",0
6,2,81,742,11,14,"12",0
19,14,81,742,11,14,"13",0
16,35,81,742,11,14,"14",0
1,32,81,742,11,14,"15",0
20,11,81,742,12,14,"16",0
22,33,81,742,12,14,"17",0
21,27,81,742,13,14,"18",0
15,40,81,742,14,14,"19",0
3,39,81,742,10,14,"\N",0
1,31,81,742,1,15,"1",10
6,4,81,742,1,15,"2",8
15,8,81,742,1,15,"3",6
16,21,81,742,1,15,"4",5
21,18,81,742,1,15,"5",4
19,30,81,742,1,15,"6",3
20,22,81,742,1,15,"7",2
22,23,81,742,1,15,"8",1
3,15,81,742,1,15,"9",0
18,13,81,742,11,15,"10",0
17,17,81,742,11,15,"11",0
6,2,81,742,11,15,"12",0
19,14,81,742,11,15,"13",0
16,35,81,742,11,15,"14",0
1,32,81,742,11,15,"15",0
20,11,81,742,12,15,"16",0
22,33,81,742,12,15,"17",0
21,27,81,742,13,15,"18",0
15,40,81,742,14,15,"19",0
3,39,81,742,10,15,"\N",0
1,31,81,742,1,16,"1",10
6,4,81,742,1,16,"2",8
15,8,81,742,1,16,"3",6
16,21,81,742,1,16,"4",5
21,18,81,742,1,16,"5",4
19,30,81,742,1,16,"6",3
20,22,81,742,1,16,"7",2
22,23,81,742,1,16,"8",1
3,15,81,742,1,16,"9",0
18,13,81,742,11,16,"10",0
17,17,81,742,11,16,"11",0
6,2,81,742,11,16,"12",0
19,14,81,742,11,16,"13",0
16,35,81,742,11,16,"14",0
1,32,81,742,11,16,"15",0
20,11,81,742,12,16,"16",0
22,33,81,742,12,16,"17",0
21,27,81,742,13,16,"18",0
15,40,81,742,14,16,"19",0
3,39,81,742,10,16,"\N",0
1,31,81,742,1,17,"1",10
6,4,81,742,1,17,"2",8
15,8,81,742,1,17,"3",6
16,21,81,742,1,17,"4",5
21,18,81,742,1,17,"5",4
19,30,81,742,1,17,"6",3
20,22,81,742,1,17,"7",2
22,23,81,742,1,17,"8",1
3,15,81,742,1,17,"9",0
18,13,81,742,11,17,"10",0
17,17,81,742,11,17,"11",0
6,2,81,742,11,17,"12",0
19,14,81,742,11,17,"13",0
16,35,81,742,11,17,"14",0
1,32,81,742,11,17,"15",0
20,11,81,742,12,17,"16",0
22,33,81,742,12,17,"17",0
21,27,81,742,13,17,"18",0
15,40,81,742,14,17,"19",0
3,39,81,742,10,17,"\N",0
1,31,81,742,1,18,"1",10
6,4,81,742,1,18,"2",8
15,8,81,742,1,18,"3",6
16,21,81,742,1,18,"4",5
21,18,81,742,1,18,"5",4
19,30,81,742,1,18,"6",3
20,22,81,742,1,18,"7",2
22,23,81,742,1,18,"8",1
3,15,81,742,1,18,"9",0
18,13,81,742,11,18,"10",0
17,17,81,742,11,18,"11",0
6,2,81,742,11,18,"12",0
19,14,81,742,11,18,"13",0
16,35,81,742,11,18,"14",0
1,32,81,742,11,18,"15",0
20,11,81,742,12,18,"16",0
22,33,81,742,12,18,"17",0
21,27,81,742,13,18,"18",0
15,40,81,742,14,18,"19",0
3,39,81,742,10,18,"\N",0
1,31,81,742,1,19,"1",10
6,4,81,742,1,19,"2",8
15,8,81,742,1,19,"3",6
16,21,81,742,1,19,"4",5
21,18,81,742,1,19,"5",4
19,30,81,742,1,19,"6",3
20,22,81,742,1,19,"7",2
22,23,81,742,1,19,"8",1
3,15,81,742,1,19,"9",0
18,13,81,742,11,19,"10",0
17,17,81,742,11,19,"11",0
6,2,81,742,11,19,"12",0
19,14,81,742,11,19,"13",0
16,35,81,742,11,19,"14",0
1,32,81,742,11,19,"15",0
20,11,81,742,12,19,"16",0
22,33,81,742,12,19,"17",0
21,27,81,742,13,19,"18",0
15,40,81,742,14,19,"19",0
3,39,81,742,10,19,"\N",0
1,31,81,742,1,20,"1",10
6,4,81,742,1,20,"2",8
15,8,81,742,1,20,"3",6
16,21,81,742,1,20,"4",5
21,18,81,742,1,20,"5",4
19,30,81,742,1,20,"6",3
20,22,81,742,1,20,"7",2
22,23,81,742,1,20,"8",1
3,15,81,742,1,20,"9",0
18,13,81,742,11,20,"10",0
17,17,81,742,11,20,"11",0
6,2,81,742,11,20,"12",0
19,14,81,742,11,20,"13",0
16,35,81,742,11,20,"14",0
1,32,81,742,11,20,"15",0
20,11,81,742,12,20,"16",0
22,33,81,742,12,20,"17",0
21,27,81,742,13,20,"18",0
15,40,81,742,14,20,"19",0
3,39,81,742,10,20,"\N",0
18,4,82,743,1,1,"1",10
17,31,82,743,1,1,"2",8
3,18,82,743,1,1,"3",6
6,21,82,743,1,1,"4",5
1,30,82,743,1,1,"5",4
15,23,82,743,1,1,"6",3
20,14,82,743,1,1,"7",2
19,13,82,743,1,1,"8",1
17,32,82,743,1,1,"9",0
18,22,82,743,11,1,"10",0
21,2,82,743,11,1,"11",0
16,11,82,743,11,1,"12",0
22,27,82,743,12,1,"13",0
6,15,82,743,13,1,"14",0
3,35,82,743,13,1,"15",0
1,39,82,743,13,1,"16",0
19,33,82,743,13,1,"17",0
16,38,82,743,14,1,"18",0
15,17,82,743,55,1,"\N",0
22,8,82,743,9,1,"\N",0
18,4,82,743,1,2,"1",10
17,31,82,743,1,2,"2",8
3,18,82,743,1,2,"3",6
6,21,82,743,1,2,"4",5
1,30,82,743,1,2,"5",4
15,23,82,743,1,2,"6",3
20,14,82,743,1,2,"7",2
19,13,82,743,1,2,"8",1
17,32,82,743,1,2,"9",0
18,22,82,743,11,2,"10",0
21,2,82,743,11,2,"11",0
16,11,82,743,11,2,"12",0
22,27,82,743,12,2,"13",0
6,15,82,743,13,2,"14",0
3,35,82,743,13,2,"15",0
1,39,82,743,13,2,"16",0
19,33,82,743,13,2,"17",0
16,38,82,743,14,2,"18",0
15,17,82,743,55,2,"\N",0
22,8,82,743,9,2,"\N",0
18,4,82,743,1,3,"1",10
17,31,82,743,1,3,"2",8
3,18,82,743,1,3,"3",6
6,21,82,743,1,3,"4",5
1,30,82,743,1,3,"5",4
15,23,82,743,1,3,"6",3
20,14,82,743,1,3,"7",2
19,13,82,743,1,3,"8",1
17,32,82,743,1,3,"9",0
18,22,82,743,11,3,"10",0
21,2,82,743,11,3,"11",0
16,11,82,743,11,3,"12",0
22,27,82,743,12,3,"13",0
6,15,82,743,13,3,"14",0
3,35,82,743,13,3,"15",0
1,39,82,743,13,3,"16",0
19,33,82,743,13,3,"17",0
16,38,82,743,14,3,"18",0
15,17,82,743,55,3,"\N",0
22,8,82,743,9,3,"\N",0
18,4,82,743,1,4,"1",10
17,31,82,743,1,4,"2",8
3,18,82,743,1,4,"3",6
6,21,82,743,1,4,"4",5
1,30,82,743,1,4,"5",4
15,23,82,743,1,4,"6",3
20,14,82,743,1,4,"7",2
19,13,82,743,1,4,"8",1
17,32,82,743,1,4,"9",0
18,22,82,743,11,4,"10",0
21,2,82,743,11,4,"11",0
16,11,82,743,11,4,"12",0
22,27,82,743,12,4,"13",0
6,15,82,743,13,4,"14",0
3,35,82,743,13,4,"15",0
1,39,82,743,13,4,"16",0
19,33,82,743,13,4,"17",0
16,38,82,743,14,4,"18",0
15,17,82,743,55,4,"\N",0
22,8,82,743,9,4,"\N",0
18,4,82,743,1,5,"1",10
17,31,82,743,1,5,"2",8
3,18,82,743,1,5,"3",6
6,21,82,743,1,5,"4",5
1,30,82,743,1,5,"5",4
15,23,82,743,1,5,"6",3
20,14,82,743,1,5,"7",2
19,13,82,743,1,5,"8",1
17,32,82,743,1,5,"9",0
18,22,82,743,11,5,"10",0
21,2,82,743,11,5,"11",0
16,11,82,743,11,5,"12",0
22,27,82,743,12,5,"13",0
6,15,82,743,13,5,"14",0
3,35,82,743,13,5,"15",0
1,39,82,743,13,5,"16",0
19,33,82,743,13,5,"17",0
16,38,82,743,14,5,"18",0
15,17,82,743,55,5,"\N",0
22,8,82,743,9,5,"\N",0
18,4,82,743,1,6,"1",10
17,31,82,743,1,6,"2",8
3,18,82,743,1,6,"3",6
6,21,82,743,1,6,"4",5
1,30,82,743,1,6,"5",4
15,23,82,743,1,6,"6",3
20,14,82,743,1,6,"7",2
19,13,82,743,1,6,"8",1
17,32,82,743,1,6,"9",0
18,22,82,743,11,6,"10",0
21,2,82,743,11,6,"11",0
16,11,82,743,11,6,"12",0
22,27,82,743,12,6,"13",0
6,15,82,743,13,6,"14",0
3,35,82,743,13,6,"15",0
1,39,82,743,13,6,"16",0
19,33,82,743,13,6,"17",0
16,38,82,743,14,6,"18",0
15,17,82,743,55,6,"\N",0
22,8,82,743,9,6,"\N",0
18,4,82,743,1,7,"1",10
17,31,82,743,1,7,"2",8
3,18,82,743,1,7,"3",6
6,21,82,743,1,7,"4",5
1,30,82,743,1,7,"5",4
15,23,82,743,1,7,"6",3
20,14,82,743,1,7,"7",2
19,13,82,743,1,7,"8",1
17,32,82,743,1,7,"9",0
18,22,82,743,11,7,"10",0
21,2,82,743,11,7,"11",0
16,11,82,743,11,7,"12",0
22,27,82,743,12,7,"13",0
6,15,82,743,13,7,"14",0
3,35,82,743,13,7,"15",0
1,39,82,743,13,7,"16",0
19,33,82,743,13,7,"17",0
16,38,82,743,14,7,"18",0
15,17,82,743,55,7,"\N",0
22,8,82,743,9,7,"\N",0
18,4,82,743,1,8,"1",10
17,31,82,743,1,8,"2",8
3,18,82,743,1,8,"3",6
6,21,82,743,1,8,"4",5
1,30,82,743,1,8,"5",4
15,23,82,743,1,8,"6",3
20,14,82,743,1,8,"7",2
19,13,82,743,1,8,"8",1
17,32,82,743,1,8,"9",0
18,22,82,743,11,8,"10",0
21,2,82,743,11,8,"11",0
16,11,82,743,11,8,"12",0
22,27,82,743,12,8,"13",0
6,15,82,743,13,8,"14",0
3,35,82,743,13,8,"15",0
1,39,82,743,13,8,"16",0
19,33,82,743,13,8,"17",0
16,38,82,743,14,8,"18",0
15,17,82,743,55,8,"\N",0
22,8,82,743,9,8,"\N",0
18,4,82,743,1,9,"1",10
17,31,82,743,1,9,"2",8
3,18,82,743,1,9,"3",6
6,21,82,743,1,9,"4",5
1,30,82,743,1,9,"5",4
15,23,82,743,1,9,"6",3
20,14,82,743,1,9,"7",2
19,13,82,743,1,9,"8",1
17,32,82,743,1,9,"9",0
18,22,82,743,11,9,"10",0
21,2,82,743,11,9,"11",0
16,11,82,743,11,9,"12",0
22,27,82,743,12,9,"13",0
6,15,82,743,13,9,"14",0
3,35,82,743,13,9,"15",0
1,39,82,743,13,9,"16",0
19,33,82,743,13,9,"17",0
16,38,82,743,14,9,"18",0
15,17,82,743,55,9,"\N",0
22,8,82,743,9,9,"\N",0
18,4,82,743,1,10,"1",10
17,31,82,743,1,10,"2",8
3,18,82,743,1,10,"3",6
6,21,82,743,1,10,"4",5
1,30,82,743,1,10,"5",4
15,23,82,743,1,10,"6",3
20,14,82,743,1,10,"7",2
19,13,82,743,1,10,"8",1
17,32,82,743,1,10,"9",0
18,22,82,743,11,10,"10",0
21,2,82,743,11,10,"11",0
16,11,82,743,11,10,"12",0
22,27,82,743,12,10,"13",0
6,15,82,743,13,10,"14",0
3,35,82,743,13,10,"15",0
1,39,82,743,13,10,"16",0
19,33,82,743,13,10,"17",0
16,38,82,743,14,10,"18",0
15,17,82,743,55,10,"\N",0
22,8,82,743,9,10,"\N",0
18,4,82,743,1,11,"1",10
17,31,82,743,1,11,"2",8
3,18,82,743,1,11,"3",6
6,21,82,743,1,11,"4",5
1,30,82,743,1,11,"5",4
15,23,82,743,1,11,"6",3
20,14,82,743,1,11,"7",2
19,13,82,743,1,11,"8",1
17,32,82,743,1,11,"9",0
18,22,82,743,11,11,"10",0
21,2,82,743,11,11,"11",0
16,11,82,743,11,11,"12",0
22,27,82,743,12,11,"13",0
6,15,82,743,13,11,"14",0
3,35,82,743,13,11,"15",0
1,39,82,743,13,11,"16",0
19,33,82,743,13,11,"17",0
16,38,82,743,14,11,"18",0
15,17,82,743,55,11,"\N",0
22,8,82,743,9,11,"\N",0
18,4,82,743,1,12,"1",10
17,31,82,743,1,12,"2",8
3,18,82,743,1,12,"3",6
6,21,82,743,1,12,"4",5
1,30,82,743,1,12,"5",4
15,23,82,743,1,12,"6",3
20,14,82,743,1,12,"7",2
19,13,82,743,1,12,"8",1
17,32,82,743,1,12,"9",0
18,22,82,743,11,12,"10",0
21,2,82,743,11,12,"11",0
16,11,82,743,11,12,"12",0
22,27,82,743,12,12,"13",0
6,15,82,743,13,12,"14",0
3,35,82,743,13,12,"15",0
1,39,82,743,13,12,"16",0
19,33,82,743,13,12,"17",0
16,38,82,743,14,12,"18",0
15,17,82,743,55,12,"\N",0
22,8,82,743,9,12,"\N",0
18,4,82,743,1,13,"1",10
17,31,82,743,1,13,"2",8
3,18,82,743,1,13,"3",6
6,21,82,743,1,13,"4",5
1,30,82,743,1,13,"5",4
15,23,82,743,1,13,"6",3
20,14,82,743,1,13,"7",2
19,13,82,743,1,13,"8",1
17,32,82,743,1,13,"9",0
18,22,82,743,11,13,"10",0
21,2,82,743,11,13,"11",0
16,11,82,743,11,13,"12",0
22,27,82,743,12,13,"13",0
6,15,82,743,13,13,"14",0
3,35,82,743,13,13,"15",0
1,39,82,743,13,13,"16",0
19,33,82,743,13,13,"17",0
16,38,82,743,14,13,"18",0
15,17,82,743,55,13,"\N",0
22,8,82,743,9,13,"\N",0
18,4,82,743,1,14,"1",10
17,31,82,743,1,14,"2",8
3,18,82,743,1,14,"3",6
6,21,82,743,1,14,"4",5
1,30,82,743,1,14,"5",4
15,23,82,743,1,14,"6",3
20,14,82,743,1,14,"7",2
19,13,82,743,1,14,"8",1
17,32,82,743,1,14,"9",0
18,22,82,743,11,14,"10",0
21,2,82,743,11,14,"11",0
16,11,82,743,11,14,"12",0
22,27,82,743,12,14,"13",0
6,15,82,743,13,14,"14",0
3,35,82,743,13,14,"15",0
1,39,82,743,13,14,"16",0
19,33,82,743,13,14,"17",0
16,38,82,743,14,14,"18",0
15,17,82,743,55,14,"\N",0
22,8,82,743,9,14,"\N",0
18,4,82,743,1,15,"1",10
17,31,82,743,1,15,"2",8
3,18,82,743,1,15,"3",6
6,21,82,743,1,15,"4",5
1,30,82,743,1,15,"5",4
15,23,82,743,1,15,"6",3
20,14,82,743,1,15,"7",2
19,13,82,743,1,15,"8",1
17,32,82,743,1,15,"9",0
18,22,82,743,11,15,"10",0
21,2,82,743,11,15,"11",0
16,11,82,743,11,15,"12",0
22,27,82,743,12,15,"13",0
6,15,82,743,13,15,"14",0
3,35,82,743,13,15,"15",0
1,39,82,743,13,15,"16",0
19,33,82,743,13,15,"17",0
16,38,82,743,14,15,"18",0
15,17,82,743,55,15,"\N",0
22,8,82,743,9,15,"\N",0
18,4,82,743,1,16,"1",10
17,31,82,743,1,16,"2",8
3,18,82,743,1,16,"3",6
6,21,82,743,1,16,"4",5
1,30,82,743,1,16,"5",4
15,23,82,743,1,16,"6",3
20,14,82,743,1,16,"7",2
19,13,82,743,1,16,"8",1
17,32,82,743,1,16,"9",0
18,22,82,743,11,16,"10",0
21,2,82,743,11,16,"11",0
16,11,82,743,11,16,"12",0
22,27,82,743,12,16,"13",0
6,15,82,743,13,16,"14",0
3,35,82,743,13,16,"15",0
1,39,82,743,13,16,"16",0
19,33,82,743,13,16,"17",0
16,38,82,743,14,16,"18",0
15,17,82,743,55,16,"\N",0
22,8,82,743,9,16,"\N",0
18,4,82,743,1,17,"1",10
17,31,82,743,1,17,"2",8
3,18,82,743,1,17,"3",6
6,21,82,743,1,17,"4",5
1,30,82,743,1,17,"5",4
15,23,82,743,1,17,"6",3
20,14,82,743,1,17,"7",2
19,13,82,743,1,17,"8",1
17,32,82,743,1,17,"9",0
18,22,82,743,11,17,"10",0
21,2,82,743,11,17,"11",0
16,11,82,743,11,17,"12",0
22,27,82,743,12,17,"13",0
6,15,82,743,13,17,"14",0
3,35,82,743,13,17,"15",0
1,39,82,743,13,17,"16",0
19,33,82,743,13,17,"17",0
16,38,82,743,14,17,"18",0
15,17,82,743,55,17,"\N",0
22,8,82,743,9,17,"\N",0
18,4,82,743,1,18,"1",10
17,31,82,743,1,18,"2",8
3,18,82,743,1,18,"3",6
6,21,82,743,1,18,"4",5
1,30,82,743,1,18,"5",4
15,23,82,743,1,18,"6",3
20,14,82,743,1,18,"7",2
19,13,82,743,1,18,"8",1
17,32,82,743,1,18,"9",0
18,22,82,743,11,18,"10",0
21,2,82,743,11,18,"11",0
16,11,82,743,11,18,"12",0
22,27,82,743,12,18,"13",0
6,15,82,743,13,18,"14",0
3,35,82,743,13,18,"15",0
1,39,82,743,13,18,"16",0
19,33,82,743,13,18,"17",0
16,38,82,743,14,18,"18",0
15,17,82,743,55,18,"\N",0
22,8,82,743,9,18,"\N",0
18,4,82,743,1,19,"1",10
17,31,82,743,1,19,"2",8
3,18,82,743,1,19,"3",6
6,21,82,743,1,19,"4",5
1,30,82,743,1,19,"5",4
15,23,82,743,1,19,"6",3
20,14,82,743,1,19,"7",2
19,13,82,743,1,19,"8",1
17,32,82,743,1,19,"9",0
18,22,82,743,11,19,"10",0
21,2,82,743,11,19,"11",0
16,11,82,743,11,19,"12",0
22,27,82,743,12,19,"13",0
6,15,82,743,13,19,"14",0
3,35,82,743,13,19,"15",0
1,39,82,743,13,19,"16",0
19,33,82,743,13,19,"17",0
16,38,82,743,14,19,"18",0
15,17,82,743,55,19,"\N",0
22,8,82,743,9,19,"\N",0
18,4,82,743,1,20,"1",10
17,31,82,743,1,20,"2",8
3,18,82,743,1,20,"3",6
6,21,82,743,1,20,"4",5
1,30,82,743,1,20,"5",4
15,23,82,743,1,20,"6",3
20,14,82,743,1,20,"7",2
19,13,82,743,1,20,"8",1
17,32,82,743,1,20,"9",0
18,22,82,743,11,20,"10",0
21,2,82,743,11,20,"11",0
