"ID_RESULTADO_CONSTRUTORES","ID_RESULTADOS","ID_CONSTRUTOR","PONTOS_RESULTADO_CONSTRUTOR"
11862,7654,1,3
11861,7655,6,4
11860,7656,200,6
11859,7657,25,9
11873,7658,34,0
11872,7659,82,0
11871,7660,63,2
11870,7661,200,3
11869,7662,66,6
11868,7663,6,9
11883,7664,1,0
11882,7665,63,0
11881,7666,82,2
11880,7667,66,3
11879,7668,180,4
11878,7669,25,9
11893,7670,66,0
11892,7671,82,0
11891,7672,63,2
11890,7673,180,4
11889,7674,200,6
11888,7675,25,9
11904,7676,180,0
11903,7677,63,0
11902,7678,34,1
11901,7679,200,2
11900,7680,6,4
11899,7681,25,9
11914,7682,1,0
11913,7683,63,0
11912,7684,200,1
11911,7685,34,4
11910,7686,180,6
11909,7687,66,9
11924,7688,201,0
11923,7689,1,0
11922,7690,82,1
11921,7691,63,3
11920,7692,25,4
11919,7693,200,6
11918,7694,66,9
11934,7695,66,0
11933,7696,6,0
11932,7697,180,2
11931,7698,1,4
11930,7699,200,6
11929,7700,25,9
11943,7701,82,0
11942,7702,34,0
11941,7703,6,1
11940,7704,200,4
11939,7705,66,6
11938,7706,25,9
11721,7707,6,0
11720,7708,66,0
11719,7709,32,2
11718,7710,82,3
11717,7711,37,4
11729,7712,6,0
11728,7713,66,0
11727,7714,82,0
11726,7715,34,0
11725,7716,32,3
11738,7717,86,0
11737,7718,37,0
11736,7719,66,1
11735,7720,187,3
11734,7721,82,4
11746,7722,32,0
11745,7723,34,2
11744,7724,6,3
11743,7725,82,4
11742,7726,37,6
11755,7727,86,0
11754,7728,34,0
11753,7729,66,0
11752,7730,187,1
11751,7731,82,2
11750,7732,6,4
11764,7733,6,0
11763,7734,66,0
11762,7735,82,2
11761,7736,187,3
11760,7737,34,4
11773,7738,63,0
11772,7739,66,0
11771,7740,37,2
11770,7741,6,3
11769,7742,187,4
11784,7743,86,0
11783,7744,66,0
11782,7745,63,0
11781,7746,37,0
11780,7747,82,1
11779,7748,34,2
11778,7749,187,4
8305,7750,9,18
8306,7751,23,11
8307,7752,2,4
8308,7753,7,5
8309,7754,5,1
8310,7755,3,0
8311,7756,1,0
8312,7757,6,0
8313,7758,4,0
8314,7759,10,0
11795,7760,63,0
11794,7761,32,0
11793,7762,198,0
11792,7763,187,0
11791,7764,37,0
11790,7765,82,1
11789,7766,66,5
11806,7767,63,0
11805,7768,86,0
11804,7769,66,0
11803,7770,198,0
11802,7771,34,2
11801,7772,187,3
11800,7773,82,4
11817,7774,198,0
11816,7775,32,0
11815,7776,86,0
11814,7777,82,0
11813,7778,187,1
11812,7779,63,2
11811,7780,66,3
11828,7781,25,0
11827,7782,34,0
11826,7783,82,0
11825,7784,187,0
11824,7785,63,1
11823,7786,37,2
11822,7787,6,3
11838,7788,34,0
11837,7789,32,0
11836,7790,63,0
11835,7791,66,1
11834,7792,82,2
11833,7793,37,3
11832,7794,187,4
11526,7795,182,0
11525,7796,6,0
11524,7797,191,0
11522,7798,187,4
11531,7799,6,0
11530,7800,182,1
11529,7801,66,2
11537,7802,196,0
11536,7803,167,0
11535,7804,187,2
11544,7805,182,2
11543,7806,187,3
11542,7807,6,4
11549,7808,180,1
11548,7809,187,3
11555,7810,6,0
11554,7811,180,3
11553,7812,187,4
11561,7813,197,0
11560,7814,180,3
11559,7815,187,4
11558,7816,196,6
11568,7817,66,0
11567,7818,6,1
11566,7819,182,2
11565,7820,187,3
11564,7821,180,6
11575,7822,189,0
11574,7823,6,0
11573,7824,66,0
11571,7825,196,3
11581,7826,196,0
11580,7827,6,2
11579,7828,66,4
11587,7829,6,0
11586,7830,66,1
11585,7831,196,3
11265,7832,11,0
11264,7833,167,0
11263,7834,196,1
11262,7835,194,2
11261,7836,6,3
11260,7837,191,4
11259,7838,180,9
11277,7839,6,0
11276,7840,11,0
11275,7841,196,2
11274,7842,195,4
11273,7843,187,6
11272,7844,180,9
11285,7845,82,0
11284,7846,11,0
11283,7847,187,2
11282,7848,195,4
11281,7849,66,6
11280,7850,180,9
11296,7851,82,0
11295,7852,195,1
11294,7853,180,2
11293,7854,196,3
11292,7855,6,4
11291,7856,66,6
11290,7857,187,9
11305,7858,194,0
11304,7859,191,2
11303,7860,6,3
11302,7861,66,4
11301,7862,82,6
11300,7863,196,9
11316,7864,82,0
11315,7865,66,1
11314,7866,187,2
11313,7867,195,3
11312,7868,196,4
11311,7869,11,6
11310,7870,6,9
11325,7871,191,0
11324,7872,66,0
11323,7873,196,1
11322,7874,11,2
11321,7875,187,3
11320,7876,6,6
11319,7877,180,9
11336,7878,190,0
11335,7879,187,0
11334,7880,66,1
11333,7881,6,3
11332,7882,191,4
11331,7883,180,6
11330,7884,196,9
11347,7885,194,1
11346,7886,82,2
11345,7887,66,3
11344,7888,6,4
11343,7889,196,6
11342,7890,187,9
11358,7891,82,0
11357,7892,196,1
11356,7893,195,2
11355,7894,180,3
11354,7895,66,4
11353,7896,187,9
11368,7897,1,0
11367,7898,66,0
11366,7899,187,3
11365,7900,11,4
11364,7901,180,6
11363,7902,196,9
11379,7903,195,0
11378,7904,196,0
11377,7905,11,2
11376,7906,66,3
11375,7907,187,6
11374,7908,180,9
11160,7909,183,2
11159,7910,191,3
11158,7911,11,4
11157,7912,170,6
11156,7913,167,9
11171,7914,172,0
11170,7915,66,1
11169,7916,167,2
11168,7917,194,3
11167,7918,6,4
11166,7919,176,6
11165,7920,191,9
11181,7921,66,0
11180,7922,176,0
11179,7923,6,3
11178,7924,191,6
11177,7925,180,9
11192,7926,183,0
11191,7927,180,1
11190,7928,167,3
11189,7929,6,4
11188,7930,66,8
11187,7931,190,9
11198,7932,6,0
11197,7933,167,3
11196,7934,66,4
11195,7935,191,9
11207,7936,66,0
11206,7937,11,1
11205,7938,167,2
11204,7939,6,4
11203,7940,191,6
11202,7941,180,9
11217,7942,66,0
11216,7943,182,0
11215,7944,167,2
11214,7945,180,0
11213,7946,11,3
11212,7947,6,4
11211,7948,191,9
11227,7949,194,0
11226,7950,6,1
11225,7951,66,2
11224,7952,180,3
11223,7953,190,4
11222,7954,191,9
11237,7955,6,0
11236,7956,66,2
11235,7957,167,3
11234,7958,180,4
11233,7959,191,6
11232,7960,11,9
11245,7961,6,0
11244,7962,11,0
11243,7963,187,0
11242,7964,167,3
11241,7965,191,4
11240,7966,180,9
11255,7967,6,0
11254,7968,187,0
11253,7969,167,1
11252,7970,66,2
11251,7971,11,3
11250,7972,191,6
11249,7973,180,9
11076,7974,191,0
11075,7975,176,0
11074,7976,181,0
11073,7977,172,0
11086,7978,183,0
11085,7979,172,0
11084,7980,176,0
11083,7981,66,0
11082,7982,189,0
11095,7983,66,0
11094,7984,172,0
11093,7985,183,0
11092,7986,181,1
11091,7987,189,2
11106,7988,189,0
11105,7989,176,0
11104,7990,192,0
11103,7991,181,0
11102,7992,183,0
11101,7993,188,1
11114,7994,181,0
11113,7995,167,0
11112,7996,6,1
11111,7997,176,2
11125,7998,183,0
11124,7999,192,0
11123,8000,172,0
11122,8001,176,0
11121,8002,189,0
11134,8003,11,0
11133,8004,172,0
11132,8005,66,0
11131,8006,183,1
11146,8007,190,0
11145,8008,6,0
11144,8009,191,0
11143,8010,11,0
11142,8011,66,0
11155,8012,190,0
11154,8013,66,0
11153,8014,187,0
11152,8015,176,0
11151,8016,189,2
10918,8017,11,0
10910,8018,167,0
10909,8019,93,0
10908,8020,180,0
10907,8021,184,0
10906,8022,186,0
10917,8023,176,0
10916,8024,172,0
10915,8025,183,0
10914,8026,181,1
10913,8027,170,2
10926,8028,176,0
10925,8029,6,0
10924,8030,181,0
10923,8031,11,1
10922,8032,183,3
10932,8033,170,0
10931,8034,181,1
10930,8035,183,3
10929,8036,6,4
10942,8037,11,0
10941,8038,176,0
10940,8039,170,0
10939,8040,181,0
10949,8041,176,0
10948,8042,6,0
10947,8043,11,1
10946,8044,183,4
10957,8045,181,0
10956,8046,6,1
10955,8047,170,3
10954,8048,183,4
10953,8049,66,6
10965,8050,11,0
10964,8051,172,0
10963,8052,176,1
10962,8053,170,2
10961,8054,6,3
10973,8055,181,0
10972,8056,176,0
10971,8057,11,0
10970,8058,170,1
10981,8059,66,0
10980,8060,6,0
10979,8061,176,1
10728,8062,6,0
10727,8063,183,0
10726,8064,176,1
10725,8065,170,2
10737,8066,181,0
10736,8067,170,0
10735,8068,183,1
10734,8069,176,2
10744,8070,6,0
10743,8071,94,0
10742,8072,66,3
10741,8073,183,4
10752,8074,6,0
10751,8075,176,0
10750,8076,170,1
10749,8077,172,3
10761,8078,181,0
10760,8079,94,0
10759,8080,170,1
10758,8081,183,3
10757,8082,6,4
10771,8083,170,0
10770,8084,11,0
10769,8085,176,0
10768,8086,183,0
10767,8087,172,0
10779,8088,170,0
10778,8089,181,0
10777,8090,176,0
10776,8091,94,2
10775,8092,183,4
10788,8093,176,0
10787,8094,183,0
10786,8095,181,0
10785,8096,172,1
10784,8097,94,2
10799,8098,170,0
10798,8099,11,0
10797,8100,183,0
10796,8101,176,0
10795,8102,94,1
10794,8103,172,2
10806,8104,181,0
10805,8105,94,0
10804,8106,66,0
10803,8107,170,0
10527,8108,92,0
10526,8109,54,0
10525,8110,34,0
10524,8111,26,0
10523,8112,176,0
10522,8113,172,1
10538,8114,176,0
10537,8115,26,0
10536,8116,6,0
10535,8117,92,0
10534,8118,95,1
10533,8119,66,3
10532,8120,34,4
10550,8121,54,0
10549,8122,26,0
10548,8123,170,0
10547,8124,95,0
10546,8125,176,0
10545,8126,66,2
10560,8127,92,0
10559,8128,6,0
10558,8129,94,0
10557,8130,26,0
10556,8131,176,1
10555,8132,34,3
10573,8133,94,0
10572,8134,92,0
10571,8135,97,0
10570,8136,34,0
10569,8137,95,0
10568,8138,170,0
10567,8139,26,0
10585,8140,97,0
10584,8141,26,0
10583,8142,92,0
10582,8143,34,0
10581,8144,170,1
10580,8145,176,2
10579,8146,95,3
10600,8147,167,0
10599,8148,95,0
10598,8149,92,0
10597,8150,97,0
10596,8151,6,0
10595,8152,54,0
10594,8153,26,0
10593,8154,176,0
10611,8155,26,0
10610,8156,176,0
10609,8157,170,0
10608,8158,98,0
10607,8159,95,1
10606,8160,6,2
10605,8161,34,3
10620,8162,6,0
10619,8163,54,0
10618,8164,95,0
10617,8165,176,0
10616,8166,170,2
10333,8167,26,0
10332,8168,99,0
10331,8169,95,1
10330,8170,170,2
10329,8171,6,4
10328,8172,172,6
10341,8173,175,0
10340,8174,176,0
10339,8175,172,0
10338,8176,66,1
10337,8177,95,2
10336,8178,26,3
10347,8179,170,0
10346,8180,95,0
10345,8181,26,2
10344,8182,6,4
10343,8183,66,6
10354,8184,87,0
10353,8185,172,0
10352,8186,26,2
10351,8187,66,4
10365,8188,97,0
10364,8189,176,0
10363,8190,6,0
10362,8191,99,0
10361,8192,95,0
10360,8193,66,3
10373,8194,34,0
10372,8195,100,0
10371,8196,6,1
10370,8197,170,2
10369,8198,172,3
10368,8199,95,4
10384,8200,97,0
10383,8201,99,0
10382,8202,26,0
10381,8203,176,0
10380,8204,172,0
10379,8205,95,1
10393,8206,176,1
10392,8207,95,2
10391,8208,34,3
10390,8209,170,4
10401,8210,26,0
10400,8211,89,0
10399,8212,95,0
10398,8213,172,2
10397,8214,34,3
10219,8215,101,0
10199,8216,99,0
10198,8217,66,0
10197,8218,167,0
10196,8219,170,1
10210,8220,167,0
10204,8221,95,0
10203,8222,66,0
10201,8223,172,4
10209,8224,66,0
10208,8225,172,0
10207,8226,95,1
10218,8227,99,0
10217,8228,174,0
10216,8229,167,0
10215,8230,66,1
10212,8231,95,6
10327,8232,66,9
10246,8233,99,0
10228,8234,99,0
10227,8235,102,0
10222,8236,95,2
10235,8237,103,0
10234,8238,66,0
10233,8239,167,0
10232,8240,95,0
10245,8241,174,0
10244,8242,101,0
10243,8243,175,0
10242,8244,173,0
10241,8245,172,0
10240,8246,167,0
10250,8247,170,3
10249,8248,66,4
10248,8249,95,6
10247,8250,172,9
10028,8251,117,0
10027,8252,167,0
10026,8253,6,2
10025,8254,66,4
10024,8255,32,6
10023,8256,170,8
9903,8257,115,0
9902,8258,109,0
9901,8259,121,0
9893,8260,105,0
9900,8261,120,0
9899,8262,119,0
9898,8263,114,0
10010,8264,101,0
10009,8265,167,0
10008,8266,66,2
10007,8267,6,4
10006,8268,170,6
10005,8269,32,8
10003,8270,104,0
10002,8271,66,0
10001,8272,32,1
10000,8273,167,3
9999,8274,6,8
9998,8275,170,8
9886,8276,105,0
9885,8277,125,0
9884,8278,169,0
9883,8279,124,0
9882,8280,168,0
9881,8281,113,0
9880,8282,167,0
9879,8283,95,0
9904,8284,122,0
9875,8285,32,0
9874,8286,105,0
9873,8287,167,0
9871,8288,66,0
9872,8289,117,0
9937,8290,32,0
9936,8291,167,0
9935,8292,117,0
9933,8293,6,4
9931,8294,32,0
9930,8295,167,0
9928,8296,170,3
9916,8297,32,0
9926,8298,123,0
9925,8299,118,0
9924,8300,101,0
9923,8301,167,0
9922,8302,105,0
9921,8303,169,0
9920,8304,32,0
9915,8305,167,0
9914,8306,105,0
10022,8307,116,0
9912,8308,170,4
9910,8309,117,0
9909,8310,95,0
9908,8311,6,2
9907,8312,32,3
9906,8313,170,6
9905,8314,66,8
9897,8315,113,0
9896,8316,108,3
9895,8317,110,5
9929,8318,66,2
9892,8319,95,0
9891,8320,32,0
9890,8321,66,0
9889,8322,167,0
9888,8323,6,6
9887,8324,170,8
9669,8325,32,0
9668,8326,87,0
9667,8327,105,0
9666,8328,66,5
9665,8329,6,10
9664,8330,118,9
9663,8331,66,0
9662,8332,32,0
9661,8333,87,2
9660,8334,105,0
9659,8335,6,6
9658,8336,118,8
9657,8337,32,0
9656,8338,105,0
9655,8339,87,0
9654,8340,66,3
9653,8341,6,6
9652,8342,118,8
9651,8343,105,0
9650,8344,66,0
9649,8345,32,0
9648,8346,95,0
9647,8347,6,3
9646,8348,87,6
9645,8349,118,8
9644,8350,125,0
9643,8351,32,0
9642,8352,105,0
9641,8353,66,2
9640,8354,118,3
9639,8355,87,4
9638,8356,6,8
9637,8357,32,0
9636,8358,66,0
9635,8359,87,0
9634,8360,105,3
9633,8361,118,6
9632,8362,6,8
9631,8363,87,0
9630,8364,105,0
9629,8365,66,2
9628,8366,32,3
9627,8367,6,6
9626,8368,118,8
9927,8369,6,8
9919,8370,117,0
9918,8371,66,6
9917,8372,170,8
9934,8373,66,2
9618,8374,95,0
9617,8375,105,0
9616,8376,32,0
9615,8377,6,2
9614,8378,87,3
9613,8379,66,6
9612,8380,118,8
9611,8381,127,0
9610,8382,125,0
9609,8383,118,0
9608,8384,105,0
9607,8385,32,0
9606,8386,66,2
9605,8387,6,6
9604,8388,87,8
9603,8389,105,3
9602,8390,6,6
9601,8391,87,8
11238,8392,194,0
11231,8393,170,0
11230,8394,189,0
11229,8395,176,0
11228,8396,167,0
11221,8397,90,0
11220,8398,82,0
11219,8399,190,0
11218,8400,26,0
11210,8401,193,0
11209,8402,190,0
11208,8403,183,0
11201,8404,183,0
11200,8405,180,0
11199,8406,190,0
11194,8407,11,0
11193,8408,191,0
11186,8409,194,0
11185,8410,190,0
11184,8411,11,0
11183,8412,167,0
11182,8413,183,0
11176,8414,189,0
11175,8415,183,0
11174,8416,82,0
11173,8417,190,0
11172,8418,11,0
11164,8419,66,0
11163,8420,189,0
11162,8421,176,0
11161,8422,184,0
11147,8423,189,0
11137,8424,181,0
11136,8425,189,0
11135,8426,190,0
11126,8427,181,0
11116,8428,189,0
11115,8429,183,0
11107,8430,91,0
11096,8431,176,0
11087,8432,188,0
11078,8433,187,0
11077,8434,183,0
11150,8435,11,3
11149,8436,191,6
11148,8437,167,9
11141,8438,172,1
11140,8439,187,2
11139,8440,167,6
11138,8441,176,9
11130,8442,176,2
11129,8443,167,3
11128,8444,191,4
11127,8445,6,9
11120,8446,6,1
11119,8447,66,3
11118,8448,167,6
11117,8449,191,9
11110,8450,172,4
11109,8451,66,6
11108,8452,191,9
11100,8453,167,2
11099,8454,172,3
11098,8455,66,4
11097,8456,191,15
11090,8457,167,3
11089,8458,6,6
11088,8459,191,9
11081,8460,191,3
11080,8461,167,6
11079,8462,6,9
11072,8463,167,0
11071,8464,6,6
11070,8465,66,9
10982,8466,170,0
10974,8467,172,0
10966,8468,181,0
10958,8469,176,0
10951,8470,170,0
10950,8471,181,0
10943,8472,186,0
10934,8473,11,0
10933,8474,176,0
10978,8475,181,3
10977,8476,172,4
10976,8477,183,6
10975,8478,11,9
10969,8479,6,3
10968,8480,183,6
10967,8481,66,9
10960,8482,183,4
10959,8483,66,9
10952,8484,172,9
10945,8485,66,6
10944,8486,172,9
10938,8487,183,1
10937,8488,6,4
10936,8489,66,6
10935,8490,172,9
10928,8491,66,6
10927,8492,172,9
10921,8493,170,4
10920,8494,66,6
10919,8495,172,9
10912,8496,6,6
10911,8497,66,9
10905,8498,185,0
10904,8499,176,0
10903,8500,51,0
10902,8501,182,0
10901,8502,183,0
10900,8503,181,0
10899,8504,170,2
10898,8505,66,4
10897,8506,6,6
10896,8507,172,9
10807,8508,176,0
10790,8509,11,0
10789,8510,96,0
10780,8511,172,0
10772,8512,92,0
10763,8513,182,0
10762,8514,176,0
10754,8515,181,0
10753,8516,94,0
10746,8517,176,0
10745,8518,92,0
10738,8519,95,0
10730,8520,92,0
10729,8521,94,0
10802,8522,172,3
10801,8523,6,6
10800,8524,183,9
10793,8525,181,4
10792,8526,6,6
10791,8527,66,9
10783,8528,66,3
10782,8529,170,6
10781,8530,6,9
10774,8531,66,6
10773,8532,6,9
10766,8533,181,3
10765,8534,66,6
10764,8535,6,9
10756,8536,66,6
10755,8537,172,9
10748,8538,66,6
10747,8539,183,9
10740,8540,170,6
10739,8541,172,9
10733,8542,66,3
10732,8543,6,6
10731,8544,172,9
10724,8545,172,4
10723,8546,66,9
10622,8547,32,0
10621,8548,26,0
10612,8549,54,0
10602,8550,173,0
10601,8551,179,0
10587,8552,54,0
10586,8553,177,0
10575,8554,54,0
10574,8555,86,0
10562,8556,86,0
10561,8557,54,0
10551,8558,92,0
10540,8559,94,0
10539,8560,54,0
10529,8561,95,0
10528,8562,86,0
10634,8563,26,0
10633,8564,176,0
10632,8565,51,0
10631,8566,180,0
10630,8567,167,0
10629,8568,89,0
10628,8569,95,0
10627,8570,6,2
10626,8571,170,3
10625,8572,66,4
10624,8573,34,6
10623,8574,172,9
10615,8575,66,4
10614,8576,34,6
10613,8577,172,9
10604,8578,172,4
10603,8579,66,9
10592,8580,34,2
10591,8581,94,3
10590,8582,170,4
10589,8583,66,6
10588,8584,172,9
10578,8585,66,4
10577,8586,172,6
10576,8587,6,9
10566,8588,176,1
10565,8589,66,4
10564,8590,6,6
10563,8591,172,9
10554,8592,66,0
10553,8593,170,6
10552,8594,172,9
10544,8595,94,3
10543,8596,6,4
10542,8597,34,6
10541,8598,172,9
10531,8599,170,6
10530,8600,172,9
10521,8601,6,3
10520,8602,170,4
10519,8603,66,9
10403,8604,99,0
10402,8605,178,0
10394,8606,26,0
10387,8607,177,0
10386,8608,86,0
10385,8609,174,0
10375,8610,176,0
10374,8611,97,0
10356,8612,32,0
10355,8613,176,0
10348,8614,176,0
10396,8615,170,6
10395,8616,66,9
10389,8617,66,6
10388,8618,172,9
10378,8619,6,3
10377,8620,170,4
10376,8621,66,9
10367,8622,26,6
10366,8623,66,9
10359,8624,170,4
10358,8625,26,6
10357,8626,172,9
10350,8627,170,6
10349,8628,95,9
10342,8629,172,9
10335,8630,6,6
10334,8631,170,9
10239,8632,66,2
10226,8633,97,0
10225,8634,167,0
10224,8635,172,0
10214,8636,170,2
10206,8637,170,2
10238,8638,170,4
10237,8639,95,6
10236,8640,6,9
10231,8641,170,2
10230,8642,6,6
10229,8643,172,9
10223,8644,66,0
10221,8645,170,4
10220,8646,6,19
10213,8647,172,4
10211,8648,6,9
10205,8649,6,9
10202,8650,170,1
10200,8651,6,9
10195,8652,95,2
10194,8653,6,6
10193,8654,172,9
10070,8655,105,0
10069,8656,171,0
10063,8657,105,0
10062,8658,167,0
10055,8659,66,0
10050,8660,171,0
10049,8661,167,0
10042,8662,106,0
10041,8663,118,0
10029,8664,106,0
10012,8665,171,0
10011,8666,106,0
10004,8667,105,0
10021,8668,115,0
10020,8669,114,0
10019,8670,113,0
10018,8671,112,0
10017,8672,111,1
10016,8673,110,2
10015,8674,109,3
10014,8675,108,4
10013,8676,107,8
9894,8677,107,8
9911,8678,6,8
9878,8679,32,2
9877,8680,6,4
9876,8681,170,8
9870,8682,6,6
9869,8683,170,8
9932,8684,170,8
10068,8685,106,0
10067,8686,167,0
10066,8687,66,2
10065,8688,170,4
10064,8689,32,8
10061,8690,101,0
10060,8691,104,0
10059,8692,170,0
10058,8693,95,1
10057,8694,171,3
10056,8695,6,8
10054,8696,167,0
10053,8697,6,3
10052,8698,32,4
10051,8699,170,8
10048,8700,101,0
10047,8701,117,0
10046,8702,66,0
10045,8703,6,1
10044,8704,32,6
10043,8705,170,8
10040,8706,171,0
10039,8707,66,0
10038,8708,6,0
10037,8709,167,0
10036,8710,32,2
10035,8711,170,8
10034,8712,106,0
10033,8713,66,0
10032,8714,32,2
10031,8715,6,3
10030,8716,170,8
11239,8717,190,0
11246,8718,66,0
11247,8719,190,0
11248,8720,194,0
11256,8721,194,0
11257,8722,176,0
11258,8723,189,0
11266,8724,183,0
11267,8725,190,0
11268,8726,89,0
11269,8727,170,0
11270,8728,66,0
11271,8729,195,0
11278,8730,66,0
11279,8731,191,0
11286,8732,190,0
11287,8733,191,0
11288,8734,196,0
11289,8735,194,0
11297,8736,11,0
11298,8737,191,0
11299,8738,194,0
11306,8739,180,0
11307,8740,11,0
11308,8741,187,0
11309,8742,195,0
11317,8743,180,0
11318,8744,191,0
11326,8745,195,0
11327,8746,82,0
11328,8747,190,0
11329,8748,194,0
11337,8749,26,0
11338,8750,1,0
11339,8751,82,0
11340,8752,195,0
11341,8753,11,0
11348,8754,180,0
11349,8755,191,0
11350,8756,11,0
11351,8757,190,0
11352,8758,195,0
11359,8759,6,0
11360,8760,191,0
11361,8761,11,0
11362,8762,194,0
11369,8763,195,0
11370,8764,191,0
11371,8765,194,0
11372,8766,6,0
11373,8767,82,0
11380,8768,82,0
11381,8769,191,0
11382,8770,6,0
11523,8771,66,0
11521,8772,180,6
11528,8773,187,6
11534,8774,182,6
11541,8775,180,6
11547,8776,182,4
11552,8777,182,6
11563,8778,196,9
11572,8779,187,2
11570,8780,180,4
11578,8781,182,6
11584,8782,182,6
11520,8783,196,9
11527,8784,196,9
11533,8785,180,9
11540,8786,196,9
11546,8787,196,9
11551,8788,196,9
11557,8789,182,9
11569,8790,182,9
11577,8791,180,9
11583,8792,187,9
11532,8793,180,0
11538,8794,6,0
11539,8795,66,0
11545,8796,66,0
11550,8797,6,0
11556,8798,66,0
11562,8799,66,0
11576,8800,183,0
11582,8801,187,0
11588,8802,180,0
11716,8803,187,6
11715,8804,34,9
11724,8805,187,6
11723,8806,37,9
11733,8807,34,6
11732,8808,32,9
11741,8809,66,9
11749,8810,37,6
11748,8811,32,9
11759,8812,37,6
11758,8813,32,9
11768,8814,34,6
11767,8815,32,9
11777,8816,6,6
11776,8817,32,12
11788,8818,34,4
11787,8819,6,15
11799,8820,37,6
11798,8821,6,9
11810,8822,37,4
11809,8823,6,9
11821,8824,66,6
11820,8825,32,9
11831,8826,6,9
11722,8827,86,0
11730,8828,86,0
11731,8829,198,0
11739,8830,6,0
11740,8831,198,0
11747,8832,86,0
11756,8833,198,0
11757,8834,85,0
11765,8835,198,0
11766,8836,85,0
11774,8837,82,0
11775,8838,198,0
11785,8839,198,0
11786,8840,85,0
11796,8841,86,0
11797,8842,85,0
11807,8843,32,0
11808,8844,85,0
11818,8845,34,0
11819,8846,25,0
11829,8847,86,0
11830,8848,198,0
11839,8849,25,0
11847,8850,200,0
11848,8851,199,0
11849,8852,66,0
11857,8853,180,0
11858,8854,200,0
11866,8855,34,0
11867,8856,82,0
11874,8857,25,0
11875,8858,1,0
11876,8859,180,0
11877,8860,201,0
11884,8861,34,0
11885,8862,200,0
11886,8863,199,0
11887,8864,6,0
11894,8865,34,0
11895,8866,201,0
11896,8867,199,0
11897,8868,1,0
11898,8869,6,0
11905,8870,66,0
11906,8871,199,0
11907,8872,82,0
11908,8873,1,0
11915,8874,199,0
11916,8875,25,0
11917,8876,6,0
11925,8877,34,0
11926,8878,199,0
11927,8879,6,0
11928,8880,85,0
11935,8881,82,0
11936,8882,63,0
11937,8883,34,0
11944,8884,1,0
11945,8885,199,0
11946,8886,63,0
11947,8887,180,0
12076,8888,66,9
12049,8889,25,9
12058,8890,1,9
12067,8891,32,9
12175,8892,32,9
12037,8893,63,0
12038,8894,37,0
12185,8895,1,6
12184,8896,25,9
12057,8897,82,0
12066,8898,63,0
12075,8899,66,0
12084,8900,37,0
12095,8901,32,9
12104,8902,81,0
12112,8903,6,0
12113,8904,66,0
12122,8905,63,0
12123,8906,81,0
12124,8907,83,0
12132,8908,82,0
12133,8909,32,0
12134,8910,81,0
12143,8911,34,0
12144,8912,84,0
12145,8913,6,0
12153,8914,82,0
12154,8915,25,0
12155,8916,81,0
12163,8917,66,0
12164,8918,32,0
12172,8919,82,0
12173,8920,66,0
12174,8921,81,0
12183,8922,63,0
12192,8923,37,0
12193,8924,66,0
12201,8925,80,0
12202,8926,6,0
12203,8927,63,0
12212,8928,37,0
12213,8929,80,0
12214,8930,6,0
12223,8931,80,0
12224,8932,66,0
12225,8933,81,0
12233,8934,63,0
12234,8935,80,0
12235,8936,58,0
12260,8937,25,6
12259,8938,32,9
12271,8939,32,6
12270,8940,1,9
12268,8941,80,0
12269,8942,57,0
12280,8943,81,0
12281,8944,63,0
12290,8945,34,0
12291,8946,81,0
12292,8947,57,0
12300,8948,37,0
12301,8949,66,0
12310,8950,37,0
12311,8951,57,0
12312,8952,58,0
12320,8953,58,0
12321,8954,66,0
12322,8955,80,0
12323,8956,57,0
12332,8957,63,0
12333,8958,6,0
12334,8959,57,0
12342,8960,6,0
12343,8961,63,0
12344,8962,57,0
12345,8963,25,0
12353,8964,32,0
12354,8965,63,0
12355,8966,80,0
12356,8967,58,0
12364,8968,66,0
12365,8969,26,0
12366,8970,58,0
12367,8971,80,0
12376,8972,32,0
12377,8973,6,0
12378,8974,64,0
12389,8975,26,0
12390,8976,80,0
12391,8977,32,0
12392,8978,78,0
12404,8979,32,0
12405,8980,79,0
12406,8981,63,0
12407,8982,64,0
12418,8983,37,0
12419,8984,80,0
12420,8985,63,0
12421,8986,77,0
12422,8987,78,0
12432,8988,6,0
12433,8989,63,0
12434,8990,32,0
12435,8991,66,0
12447,8992,63,0
12448,8993,64,0
12449,8994,77,0
12459,8995,34,0
12460,8996,63,0
12461,8997,64,0
12462,8998,57,0
12475,8999,64,0
12476,9000,79,0
12477,9001,57,0
12478,9002,76,0
12479,9003,74,0
12492,9004,80,0
12493,9005,57,0
12494,9006,77,0
12495,9007,78,0
12496,9008,74,0
12507,9009,32,0
12508,9010,25,0
12509,9011,80,0
12510,9012,66,0
12511,9013,57,0
12522,9014,66,0
12523,9015,64,0
12524,9016,63,0
12525,9017,57,0
12526,9018,78,0
12537,9019,80,0
12538,9020,66,0
12539,9021,58,0
12540,9022,37,0
12541,9023,57,0
12553,9024,67,0
12554,9025,63,0
12555,9026,37,0
12556,9027,73,0
12567,9028,3,0
12568,9029,73,0
12569,9030,66,0
12570,9031,56,0
12571,9032,63,0
12583,9033,25,0
12584,9034,67,0
12585,9035,66,0
12586,9036,37,0
12599,9037,37,0
12600,9038,63,0
12601,9039,56,0
12602,9040,26,0
12614,9041,66,0
12615,9042,64,0
12616,9043,25,0
12617,9044,67,0
12618,9045,56,0
12630,9046,3,0
